NodeId,Lat,Long
156,16.10883702,108.2422533
157,16.05831214,108.233832
158,16.05836607,108.2340311
159,16.06914679,108.1894128
160,16.06856785,108.1918949
161,16.02227038,108.1753876
162,16.02266645,108.1768515
163,16.06864454,108.1741694
164,16.06816828,108.1742871
165,16.0662686,108.1685463
166,16.06621994,108.1677743
167,16.08594495,108.1531665
168,16.08621075,108.1534308
169,16.05421369,108.1642387
170,16.05540351,108.1635828
171,16.0542471,108.1678262
172,16.05438497,108.1676758
173,16.05189067,108.1689938
174,16.05160968,108.1690442
175,16.00259473,108.2632636
176,16.00264607,108.2643057
177,16.01034916,108.2403716
178,16.00945736,108.2403022
179,16.06493117,108.2357423
180,16.06476139,108.2357168
181,16.06714009,108.2362463
182,16.06665736,108.2360992
183,16.0697354,108.2305027
184,16.07002847,108.2313901
185,16.03227609,108.2437362
186,16.03237587,108.2440615
187,16.04323793,108.2159431
188,16.0433643,108.2165209
189,15.98884738,108.2653613
190,15.98901712,108.2657283
191,16.0018105,108.2702353
192,16.00170681,108.2690005
193,16.08043095,108.2144981
194,16.0808143,108.2139207
195,16.08012906,108.2143352
196,16.08050471,108.2137227
197,15.98543019,108.2314143
198,15.98505895,108.2313275
199,15.96852994,108.228773
200,15.96886661,108.2295595
201,15.96786074,108.2290752
202,15.96795733,108.2297044
203,15.96859656,108.2186721
204,15.96905608,108.2194765
205,16.05559141,108.2023156
206,16.05566227,108.2029084
207,16.04749739,108.2406101
208,16.04757586,108.2408402
209,16.06660635,108.1420479
210,16.06709232,108.1425382
211,16.05647939,108.1434028
212,16.0565002,108.1444107
213,16.04925376,108.1432914
214,16.04891071,108.1433914
215,16.07441617,108.1326937
216,16.07456638,108.131768
217,16.09816594,108.2474052
218,16.09813994,108.2474815
219,16.02771517,108.2203336
220,16.02814035,108.2199268
221,16.0512659,108.1624872
222,16.05060212,108.1621246
223,16.07590358,108.1060968
224,16.07573275,108.1058305
225,16.03055779,108.1809071
226,16.03065402,108.1792155
227,16.03773805,108.1780551
228,16.03757691,108.1781416
229,16.02477049,108.0668062
230,16.02844148,108.0659916
231,16.03083663,108.0681853
232,16.02955514,108.0659142
233,15.98642236,108.0864645
234,15.98603153,108.0855132
235,16.0262461,108.184782
236,16.02728368,108.1860677
237,16.01537456,108.1879242
238,16.01347033,108.188583
239,16.05000028,108.2217196
240,16.05026398,108.2216896
241,16.04349768,108.2462311
242,16.04304349,108.2452773
243,16.10193357,108.2490405
244,16.10312638,108.2495647
245,16.07800927,108.2104435
246,16.07812472,108.2103814
247,16.07242293,108.216277
248,16.07396095,108.2159197
249,16.04554072,108.2079831
250,16.04520455,108.208759
251,16.04350642,108.2465465
252,16.04376895,108.2464024
253,16.14039462,108.1239436
254,16.14162481,108.1248685
255,16.12868301,108.1208654
256,16.1285028,108.1208738
257,16.12939671,108.1224225
258,16.12920824,108.1216986
259,16.13002526,108.1222442
260,16.12988324,108.1213659
261,16.13052456,108.1217801
262,16.13055836,108.1213258
263,16.13333598,108.1212461
264,16.13308498,108.1212017
265,16.13228998,108.121929
266,16.13213983,108.1217553
267,16.07183874,108.138969
268,16.07144186,108.1397974
269,16.07430737,108.1465542
270,16.07429092,108.14749
271,16.07020466,108.156763
272,16.07036594,108.1571968
273,16.07322808,108.1320919
274,16.0727273,108.1346444
275,16.11988896,108.1135511
276,16.12011515,108.1141608
277,16.12590625,108.1204369
278,16.12592972,108.120547
279,16.12267611,108.1184585
280,16.12292814,108.1188222
281,16.06715215,108.1937396
282,16.06691823,108.1937431
283,16.06689491,108.1910035
284,16.06689265,108.1911405
285,16.08409623,108.2410871
286,16.08424995,108.2411688
287,16.06856803,108.235545
288,16.06859978,108.2354005
289,16.0742179,108.1814394
290,16.07414954,108.1816233
291,16.06870572,108.1767191
292,16.068643,108.1771666
293,16.06786952,108.176288
294,16.0679803,108.1768005
295,16.07070634,108.1659318
296,16.0708416,108.1660412
297,16.06361165,108.1645351
298,16.06396014,108.1650729
299,16.06218188,108.1654365
300,16.06237936,108.1661454
301,16.05537217,108.1751746
302,16.05546959,108.1754795
303,16.05080451,108.1764993
304,16.05063132,108.1765674
305,16.05828305,108.179119
306,16.05841983,108.1797985
307,16.05144529,108.1805467
308,16.05187074,108.1806852
309,16.05978782,108.2068668
310,16.05912805,108.2071654
311,16.04195175,108.2187244
312,16.04201092,108.2195803
313,16.05745444,108.2449714
314,16.05750419,108.2451608
315,16.04018134,108.2437334
316,16.04041241,108.2442229
317,16.045812,108.2387393
318,16.04489944,108.2392002
319,16.06071914,108.2315695
320,16.06057013,108.2315427
321,16.04925955,108.2251035
322,16.04862539,108.2258656
323,16.07103147,108.1564942
324,16.07116017,108.1568958
325,16.07341518,108.1476134
326,16.07354275,108.1479129
327,16.0755446,108.1462446
328,16.07623658,108.148556
329,16.06696095,108.1417743
330,16.06738897,108.1422307
331,16.07064243,108.1566718
332,16.07077989,108.1570403
333,16.09638355,108.2493963
334,16.09613548,108.2497595
335,16.02722474,108.2015414
336,16.02688617,108.1990532
337,16.02479758,108.244442
338,16.02571373,108.2439972
339,16.01683325,108.2457794
340,16.01562069,108.2449096
341,16.03539276,108.2462288
342,16.03550016,108.2465152
343,16.03537116,108.2453403
344,16.03553558,108.2452579
345,16.06082588,108.1532175
346,16.0609989,108.1534941
347,16.0105623,108.1732462
348,16.01064195,108.1735989
349,16.01010194,108.1733433
350,16.01018701,108.1737087
351,16.01539347,108.1765677
352,16.01562519,108.1768812
353,16.0317102,108.1487617
354,16.02932168,108.149258
355,15.9886497,108.2554692
356,15.98887735,108.2558643
357,16.00320099,108.1807251
358,16.00426215,108.1807251
359,16.00596025,108.1967592
360,16.00513205,108.1959156
361,16.00400088,108.1962224
362,16.00442921,108.1966581
363,15.99721064,108.1461264
364,15.99771816,108.1462905
365,15.99724854,108.1458463
366,15.99613577,108.1459117
367,16.14356569,108.1060268
368,16.14510699,108.1075675
369,16.1270351,108.2214102
370,16.12838123,108.2210119
371,16.0514628,108.1472726
372,16.05142559,108.1471889
373,16.06441635,108.2146533
374,16.06450777,108.2150355
375,16.06723513,108.197242
376,16.0668116,108.1972053
377,16.07039607,108.2043189
378,16.07018234,108.2045247
379,16.05380212,108.2185764
380,16.05351348,108.2188251
381,16.04034204,108.1453565
382,16.04451608,108.1459872
383,16.07112895,108.1841771
384,16.07146207,108.1838306
385,16.05892651,108.1885329
386,16.05912826,108.18896
387,16.01780627,108.192669
388,16.01722596,108.1932346
389,16.00628919,108.1984623
390,16.00728211,108.1994949
391,16.04204576,108.2450682
392,16.04184404,108.2447521
393,16.04782661,108.2051689
394,16.04521283,108.2055389
395,16.00887616,108.1996598
396,16.0085534,108.1993354
397,16.05126255,108.2431272
398,16.05142713,108.2436389
399,16.06003747,108.2334911
400,16.06014825,108.2340866
401,16.05689776,108.2297392
402,16.05693031,108.2300685
403,15.98884522,108.1563926
404,15.98899777,108.154827
405,15.99095073,108.1564488
406,15.99107904,108.1554334
407,15.9955243,108.2368215
408,15.99556735,108.237197
409,15.98481223,108.1785649
410,15.98520584,108.1784485
411,15.98422581,108.1759254
412,15.98661611,108.1758279
413,16.0007449,108.1803686
414,16.00081265,108.1813416
415,15.99577496,108.179978
416,15.99599149,108.1802003
417,15.9856349,108.1282841
418,15.98460901,108.1275155
419,16.010489,108.0882926
420,16.00378855,108.0871152
421,15.98836981,108.0547878
422,15.98955432,108.0570135
423,16.02558448,108.0640381
424,16.02461066,108.0620022
425,15.95668927,108.1192809
426,15.96382799,108.1162856
427,15.97568037,108.1010158
428,15.97594754,108.1014686
429,15.97150689,108.1283774
430,15.9708491,108.1321423
431,15.97582968,108.1137583
432,15.97618921,108.1192676
433,15.95678352,108.1314149
434,15.95775331,108.1324283
435,15.97013734,108.1518746
436,15.97306005,108.1516074
437,15.94077343,108.1302198
438,15.94099836,108.1294921
439,15.98114712,108.2331759
440,15.98153741,108.2334992
441,15.97155084,108.2193891
442,15.97032716,108.2186185
443,15.95689923,108.2213669
444,15.95705644,108.221242
445,15.99672289,108.2625341
446,15.99693462,108.262905
447,16.01436012,108.2361896
448,16.01609415,108.2338969
449,16.09109293,108.1207274
450,16.09125854,108.1203579
451,16.07061867,108.0957268
452,16.0707599,108.096586
453,16.09603941,108.1049458
454,16.09608327,108.1052173
455,16.06830079,108.1662213
456,16.06843889,108.1668393
457,16.09073545,108.145452
458,16.09046823,108.1457642
459,16.08350908,108.1480299
460,16.08381973,108.1485873
461,16.06503121,108.1453982
462,16.06519228,108.1451597
463,16.06494544,108.1463982
464,16.06558606,108.1454508
465,16.06930376,108.1560372
466,16.06890471,108.1552525
467,16.07320829,108.159357
468,16.07333655,108.1591147
469,16.06887259,108.1386605
470,16.0693465,108.1391612
471,16.04724392,108.0806954
472,16.05020553,108.0787305
473,16.04972425,108.0820611
474,16.0521877,108.0803992
475,16.05825508,108.0545602
476,16.06299365,108.0538711
477,16.08039773,108.0600348
478,16.08225061,108.0615192
479,16.14083694,108.0444519
480,16.14091225,108.0441036
481,16.07548261,108.158301
482,16.07527506,108.1586196
483,16.07536262,108.158228
484,16.07515507,108.1585336
485,16.03770439,108.2453861
486,16.03760473,108.2451795
487,16.10113549,108.1173342
488,16.10155019,108.1170507
489,16.10650973,108.1272019
490,16.10604379,108.1273107
491,16.10903819,108.1254479
492,16.1093485,108.1245641
493,16.1113904,108.1261752
494,16.1112256,108.1248954
495,16.11196945,108.1261447
496,16.11178235,108.1248168
497,16.11252633,108.1260921
498,16.11235095,108.1247365
499,16.11309706,108.1260976
500,16.11291014,108.1246576
501,15.9926105,108.1556738
502,15.99379185,108.147716
503,15.99483019,108.1467984
504,15.99276482,108.2009994
505,15.99279841,108.2016532
506,15.98311414,108.2163322
507,15.98343066,108.2163068
508,15.99749528,108.1911843
509,15.99425853,108.1921515
510,15.99870113,108.1966272
511,15.99809927,108.1951693
512,15.98323133,108.2302913
513,15.98331125,108.229351
514,15.98471511,108.2305359
515,15.98480931,108.2294961
516,15.9842097,108.2305996
517,15.98430536,108.2294473
518,15.98373442,108.2305277
519,15.98383311,108.2294015
520,15.98270273,108.2303666
521,15.98279819,108.2293012
522,15.98440444,108.2283519
523,15.98432875,108.2291888
524,15.99907186,108.2390199
525,15.99925129,108.2385068
526,15.97365574,108.2095223
527,15.97378119,108.2118444
528,15.97425695,108.2094032
529,15.97438212,108.211815
530,15.96209912,108.2070646
531,15.96212021,108.2073098
532,15.9770039,108.2097669
533,15.97811586,108.2091752
534,15.97916748,108.1975808
535,15.97895938,108.1987019
536,15.95999585,108.2072888
537,15.96000047,108.2078025
538,15.96356151,108.2086366
539,15.96335232,108.2089518
540,15.96661528,108.2088955
541,15.96703368,108.2087082
542,15.95468231,108.2139594
543,15.95475676,108.2143145
544,15.95486114,108.2154634
545,15.95488917,108.2159091
546,15.97656287,108.2041231
547,15.97668931,108.2050081
548,16.00811898,108.1751397
549,16.00811558,108.1775816
550,16.00713871,108.1661079
551,16.00659623,108.1659128
552,16.00255961,108.1864744
553,16.00273961,108.186942
554,15.96973467,108.1782954
555,15.96973548,108.1785699
556,15.96912089,108.1782717
557,15.96912089,108.1785725
558,15.96514048,108.1792119
559,15.96509765,108.1794346
560,15.97203296,108.1811342
561,15.97215372,108.181993
562,15.95771679,108.1631223
563,15.95721086,108.1618621
564,15.9722717,108.1692366
565,15.97251194,108.1702729
566,15.99534842,108.1379081
567,15.99612747,108.1386176
568,15.98855774,108.1260932
569,15.99163538,108.1271995
570,15.99407065,108.0844664
571,15.99399679,108.0842582
572,16.02657023,108.0307692
573,16.02785421,108.0327902
574,16.02659135,108.0277985
575,16.02788032,108.0329662
576,15.96039829,108.1033789
577,15.96140083,108.1048989
578,15.97582732,108.1353561
579,15.97662157,108.1352862
580,15.95885223,108.1338845
581,15.95846079,108.1338749
582,15.97589909,108.1373068
583,15.97583424,108.137925
584,15.96125784,108.1385731
585,15.96116994,108.1393218
586,15.9621124,108.1382198
587,15.96155409,108.1393169
588,15.95676477,108.1409615
589,15.95657564,108.1417624
590,15.96309104,108.1434564
591,15.96248738,108.1456168
592,15.97959268,108.1540389
593,15.97811409,108.148564
594,15.97553048,108.142769
595,15.97431728,108.1424724
596,15.96002619,108.1569234
597,15.96033433,108.1572529
598,15.97032416,108.1545666
599,15.97034337,108.156132
600,15.97131289,108.1551058
601,15.97117557,108.155945
602,15.97066577,108.1491165
603,15.97015483,108.1488146
604,15.97609166,108.1519403
605,15.9758859,108.1512981
606,15.98249159,108.1577999
607,15.98204208,108.1583374
608,15.97990991,108.1592257
609,15.98078751,108.1592852
610,15.9373031,108.1251293
611,15.93710385,108.1256655
612,15.93666428,108.1285003
613,15.94619142,108.139093
614,15.94658161,108.1391395
615,15.94110971,108.1408992
616,15.9405097,108.1401047
617,15.94880462,108.1489112
618,15.94880768,108.1435946
619,15.97930209,108.2202535
620,15.97943161,108.2202506
621,15.97277017,108.2312554
622,15.97257762,108.2319909
623,15.97622989,108.2363816
624,15.97705448,108.2372127
625,15.97859775,108.2593374
626,15.97902437,108.2601414
627,15.9690905,108.2610561
628,15.96967821,108.2635763
629,15.96695889,108.2657487
630,15.96967905,108.2653717
631,15.9768875,108.2280379
632,15.97730023,108.2275773
633,15.97563957,108.2557918
634,15.97616052,108.2565519
635,15.97618454,108.255684
636,15.97617602,108.2560026
637,15.96929192,108.2340257
638,15.96829901,108.234178
639,15.97068977,108.2335952
640,15.97084694,108.2347036
641,15.9748548,108.2488184
642,15.97588123,108.2482987
643,15.95789766,108.2190647
644,15.95690553,108.2192516
645,15.96256876,108.2190447
646,15.96285532,108.219779
647,15.96564818,108.2769834
648,15.97292153,108.2807722
649,15.98725324,108.2655523
650,15.9874451,108.265924
651,15.98419991,108.2547989
652,15.98420442,108.2541652
653,15.98372864,108.2549419
654,15.98373017,108.2536149
655,16.00971601,108.2594328
656,16.01002066,108.2600878
657,15.99175656,108.2469721
658,15.99149726,108.2467633
659,16.01740379,108.2346681
660,16.01690343,108.2344073
661,16.02064467,108.2314632
662,16.01902548,108.2301443
663,16.01766794,108.2569992
664,16.01787601,108.2568869
665,16.02823502,108.2453764
666,16.02831628,108.2455924
667,16.10856589,108.2255429
668,16.10201951,108.2252274
669,16.10225563,108.2309054
670,16.10202234,108.2310301
671,16.10368272,108.2337885
672,16.10346577,108.2338755
673,16.09792261,108.2252453
674,16.09843015,108.2249746
675,16.09014865,108.1134614
676,16.08864962,108.1121922
677,16.0844447,108.107026
678,16.08376988,108.1078942
679,16.07799923,108.1100076
680,16.07814037,108.1101713
681,16.07660313,108.1105005
682,16.07607065,108.1100453
683,16.07574041,108.118044
684,16.07605901,108.1189783
685,16.07455735,108.1079327
686,16.07416731,108.1084357
687,16.07346165,108.1067241
688,16.07323071,108.1070141
689,16.07377727,108.1071321
690,16.07332309,108.1077454
691,16.06825773,108.1073118
692,16.06862027,108.1076127
693,16.0685926,108.10603
694,16.06822578,108.1057279
695,16.06881681,108.1049446
696,16.06318499,108.1012905
697,16.06462986,108.1028004
698,16.08317458,108.10596
699,16.08333146,108.1067359
700,16.07531307,108.0940516
701,16.0754841,108.0954366
702,16.07161084,108.103329
703,16.07173492,108.104496
704,16.07289019,108.0954098
705,16.07341333,108.094776
706,16.07979114,108.0880844
707,16.07973035,108.0874619
708,16.09793451,108.1005507
709,16.09754224,108.100184
710,16.11070256,108.0941547
711,16.10970053,108.089359
712,16.09186538,108.0887884
713,16.0932605,108.0889506
714,16.0723452,108.1604802
715,16.07211006,108.1608543
716,16.07195508,108.1627924
717,16.07262488,108.1617842
718,16.06801605,108.1609373
719,16.06790714,108.1610972
720,16.106615,108.1189417
721,16.10598853,108.1193645
722,16.10503494,108.1163571
723,16.10435893,108.1168173
724,16.1032125,108.1150441
725,16.10360366,108.1156491
726,16.09976812,108.1140229
727,16.09937247,108.1145095
728,16.1002138,108.1144481
729,16.09982952,108.1149097
730,16.09384188,108.1248164
731,16.09309229,108.1257201
732,16.09097173,108.1224477
733,16.09069963,108.1236796
734,16.09335196,108.1246084
735,16.09303346,108.1249959
736,16.11098077,108.1234632
737,16.11187999,108.1233334
738,16.02558658,108.244504
739,16.02579486,108.2449812
740,16.06300442,108.1745921
741,16.063457,108.1755669
742,16.06269126,108.1749416
743,16.06312224,108.1757714
744,16.06243665,108.175159
745,16.06278482,108.1759866
746,16.06521103,108.1646652
747,16.06502532,108.1645408
748,16.04447824,108.1875189
749,16.04394777,108.1877093
750,16.04459775,108.1879647
751,16.04595809,108.173011
752,16.04595675,108.1727215
753,16.04549863,108.1695069
754,16.04506428,108.1691001
755,16.04490326,108.1770233
756,16.04538748,108.1785271
757,16.04846843,108.1662355
758,16.04768784,108.1654536
759,16.05050328,108.1680786
760,16.05013304,108.1684865
761,16.04879896,108.1851795
762,16.04893062,108.1856162
763,16.05311945,108.1579872
764,16.0531707,108.1581694
765,16.05262105,108.1570007
766,16.05296945,108.1576332
767,16.05779725,108.1544743
768,16.05739341,108.1547837
769,16.05201978,108.1546795
770,16.05145311,108.154191
771,16.0628326,108.1502202
772,16.06307191,108.1506949
773,16.06183369,108.1623998
774,16.06117186,108.1614803
775,16.05282641,108.1160961
776,16.05365792,108.1156865
777,16.04858668,108.1120091
778,16.0445571,108.110429
779,16.04303501,108.0979914
780,16.04309822,108.0991055
781,16.05163363,108.0852686
782,16.05303111,108.0856876
783,16.0381516,108.0995932
784,16.03862728,108.1007836
785,16.05008187,108.0714647
786,16.04841143,108.0702006
787,16.03114642,108.0493334
788,16.03941006,108.0570549
789,16.04747008,108.0681145
790,16.04712261,108.0689091
791,16.06014068,108.0450738
792,16.06004125,108.0470094
793,16.1412725,108.0621385
794,16.14048352,108.0617822
795,16.12266592,108.0562421
796,16.12279877,108.0568386
797,16.13876726,108.0456922
798,16.13871728,108.0463343
799,16.12784588,108.0134488
800,16.1278438,108.0131206
801,16.11672248,107.9840803
802,16.11666776,107.9828382
803,16.10877805,108.1321255
804,16.10945125,108.1316542
805,16.07457478,108.1551022
806,16.07411963,108.1552055
807,16.09653919,108.2513302
808,16.09623353,108.2521082
809,15.98428777,108.2350737
810,15.98327199,108.2342057
811,16.09527916,108.1116736
812,16.0956403,108.1112235
813,16.09739657,108.1135476
814,16.09776927,108.113098
815,16.10142719,108.1137704
816,16.10100226,108.1143768
817,16.09665003,108.1086813
818,16.09726567,108.1092298
819,16.07652371,108.1094818
820,16.04565256,108.1777628
821,16.04583987,108.1783756
822,16.04848401,108.1775503
823,16.04864671,108.1780068
824,16.05932186,108.1540393
825,16.05942078,108.1565395
826,16.05694142,108.1823339
827,16.05736668,108.1821122
828,16.04391867,108.1817338
829,16.04406956,108.1822459
830,16.0440307,108.1803849
831,16.04408865,108.1808965
832,16.04145175,108.1807095
833,16.04156029,108.1813553
834,16.04002583,108.164704
835,16.03903231,108.1698909
836,16.05964278,108.1506456
837,16.05998907,108.1498057
838,16.0643074,108.1500684
839,16.06505273,108.1501187
840,16.06626253,108.1377939
841,16.06683525,108.1400601
842,16.08797568,108.1059407
843,16.08525915,108.1092196
844,16.01679039,108.1968511
845,16.01662935,108.1969338
846,16.0443662,108.2028136
847,16.04421058,108.2033026
848,15.98517646,108.238402
849,15.98462747,108.2390914
850,15.99928081,108.2587921
851,15.99933196,108.2589941
852,16.01391087,108.2548793
853,16.01383274,108.2547174
854,16.01464488,108.2529019
855,16.01456058,108.2527354
856,16.01024139,108.1955916
857,16.01050877,108.1963853
858,16.08242395,108.2292097
859,16.08242701,108.2296758
860,16.0183337,108.2524146
861,16.01807902,108.2518599
862,16.0687054,108.1968866
863,16.06896339,108.1960194
864,16.07722596,108.232582
865,16.07688676,108.2324419
866,16.0490187,108.1777535
867,16.0494488,108.1782595
868,16.0636251,108.1794437
869,16.06382334,108.1792668
870,16.09802961,108.1324418
871,16.09812555,108.1326463
872,16.06486426,108.2187928
873,16.06496303,108.2186463
874,16.07211856,108.2222335
875,16.07157112,108.222293
876,16.07440349,108.2217388
877,16.07509511,108.221559
878,16.08388215,108.2201632
879,16.0839206,108.2202876
880,16.08477669,108.2175528
881,16.08476705,108.2176558
882,16.08491821,108.217303
883,16.08448501,108.2174315
884,16.07777991,108.2184771
885,16.07789178,108.2184629
886,16.07776038,108.2189175
887,16.07778169,108.2195052
888,16.07044267,108.2175559
889,16.07034801,108.2170403
890,16.07764109,108.2187352
891,16.0771066,108.2187878
892,16.0776079,108.2176653
893,16.07698664,108.2179057
894,16.07553495,108.216934
895,16.07554432,108.2171533
896,16.07310539,108.2223289
897,16.07306337,108.2217646
898,16.08216993,108.21909
899,16.08196865,108.2189848
900,16.08213695,108.2181995
901,16.08163949,108.2180896
902,16.06561986,108.2215063
903,16.06511684,108.2214884
904,16.06539724,108.2229524
905,16.06615998,108.2230259
906,16.06854328,108.19329
907,16.068727,108.1932391
908,16.06926733,108.1951302
909,16.06979794,108.1951356
910,16.06446803,108.1932581
911,16.06484054,108.193249
912,16.06446024,108.1934879
913,16.06485028,108.1934739
914,16.07866799,108.2146358
915,16.07812271,108.214297
916,16.0785959,108.2152067
917,16.07766263,108.2149622
918,16.07489201,108.2157115
919,16.07531276,108.2150548
920,16.07426939,108.2149853
921,16.0743757,108.2148342
922,16.07052515,108.2112634
923,16.0697534,108.2111621
924,16.07039212,108.2115838
925,16.06992692,108.2120325
926,16.07069853,108.2052231
927,16.07012945,108.2058307
928,16.06843086,108.2070774
929,16.06841488,108.2071376
930,16.07055944,108.2121415
931,16.06997527,108.2122679
932,16.07074502,108.2120833
933,16.07086054,108.2127217
934,16.07270034,108.2138325
935,16.07273196,108.2140098
936,16.07167035,108.2162529
937,16.07129031,108.2161955
938,16.0741423,108.2136554
939,16.07343428,108.2133164
940,16.0683546,108.2132683
941,16.06904324,108.2128506
942,16.06574688,108.2119638
943,16.06589996,108.2119305
944,16.06742641,108.2092499
945,16.06725667,108.2092821
946,16.06542668,108.2071913
947,16.06535666,108.2067655
948,16.06425776,108.2060762
949,16.06454803,108.2060479
950,16.0670799,108.2060367
951,16.06650501,108.2061295
952,16.06782201,108.2001794
953,16.06791539,108.2002965
954,16.06796232,108.2070402
955,16.06792649,108.2071695
956,16.06771146,108.2068045
957,16.06753547,108.2072744
958,16.06785888,108.2087985
959,16.06803786,108.2089685
960,16.07331038,108.2099998
961,16.07351378,108.20996
962,16.07611837,108.2111578
963,16.0759531,108.2113063
964,16.06632007,108.1994898
965,16.06627431,108.198818
966,16.06692486,108.1961123
967,16.06694241,108.1959153
968,16.05729843,108.2090852
969,16.05681295,108.2092136
970,16.06240027,108.2072123
971,16.06238083,108.2074018
972,16.0515124,108.2087198
973,16.05099512,108.2083216
974,16.04419256,108.2159656
975,16.04429583,108.2164201
976,16.05707565,108.2195195
977,16.05709034,108.2200252
978,16.0503647,108.2102395
979,16.0505297,108.2103456
980,16.05361875,108.2195699
981,16.05341001,108.220275
982,16.05972551,108.2207275
983,16.05969897,108.2208041
984,16.06223245,108.2223846
985,16.06222399,108.2224852
986,16.06174256,108.2209845
987,16.06166248,108.2213183
988,16.06193131,108.2212123
989,16.06183151,108.2216787
990,16.06228167,108.2210957
991,16.06280993,108.2211581
992,16.06249427,108.2201666
993,16.06254797,108.2197254
994,16.06236791,108.2207418
995,16.06284627,108.2207868
996,16.05235165,108.2131707
997,16.05235336,108.213419
998,16.05703521,108.2209456
999,16.05690655,108.2214863
1000,16.06062371,108.2214776
1001,16.06046787,108.2216958
1002,16.06062869,108.2219121
1003,16.06034468,108.2221545
1004,16.05928672,108.2207195
1005,16.05921681,108.2214693
