100,0,2015-10-19 00:00:09,16.0887433333333,108.233616666667,34150,16.08907714,108.23446884,16.08866201,108.23335053
100,0,2015-10-19 00:00:39,16.0896833333333,108.235365,34235,16.09037297,108.23513777,16.08992443,108.23562438
100,1,2015-10-19 00:01:39,16.086255,108.239765,32112,16.08606719,108.23989224,16.08732476,108.24100892
100,1,2015-10-19 00:02:39,16.0913233333333,108.243031666667,32117,16.09153081,108.24289572,16.09244464,108.2433132
100,1,2015-10-19 00:03:39,16.0956733333333,108.247251666667,16403,16.09607815,108.24742114,16.09554478,108.247169
100,1,2015-10-19 00:04:37,16.1001616666667,108.249348333333,16394,16.10038669,108.24939949,16.10006049,108.24924835
100,1,2015-10-19 00:04:58,16.1001616666667,108.249348333333,16394,16.10038669,108.24939949,16.10006049,108.24924835
100,0,2015-10-19 00:05:59,16.0980483333333,108.247835,7864,16.09813994,108.24748154,16.09965777,108.24816552
100,0,2015-10-19 00:07:09,16.0966566666667,108.245713333333,7765,16.09670446,108.24553908,16.09672396,108.24542822
100,0,2015-10-19 00:08:19,16.09818,108.240705,34140,16.09847346,108.24086806,16.09525676,108.23945329
100,0,2015-10-19 00:09:19,16.0929366666667,108.238378333333,10633,16.092315,108.23688146,16.09553617,108.23875064
100,0,2015-10-19 00:10:19,16.0909083333333,108.236666666667,17063,16.090042,108.23799932,16.09111712,108.23679972
100,0,2015-10-19 00:10:59,16.0909716666667,108.236778333333,17063,16.090042,108.23799932,16.09111712,108.23679972
100,0,2015-10-19 00:11:39,16.0910516666667,108.23671,17063,16.090042,108.23799932,16.09111712,108.23679972
100,0,2015-10-19 00:12:09,16.0908633333333,108.23646,17063,16.090042,108.23799932,16.09111712,108.23679972
100,0,2015-10-19 00:12:49,16.0908633333333,108.23646,17063,16.090042,108.23799932,16.09111712,108.23679972
100,0,2015-10-19 00:13:39,16.09086,108.236461666667,17063,16.090042,108.23799932,16.09111712,108.23679972
100,0,2015-10-19 00:14:29,16.0908566666667,108.236463333333,17063,16.090042,108.23799932,16.09111712,108.23679972
100,0,2015-10-19 00:14:51,16.0908566666667,108.236463333333,17063,16.090042,108.23799932,16.09111712,108.23679972
100,0,2015-10-19 00:15:39,16.0908566666667,108.236463333333,17063,16.090042,108.23799932,16.09111712,108.23679972
100,0,2015-10-19 00:16:29,16.090855,108.236461666667,17063,16.090042,108.23799932,16.09111712,108.23679972
100,0,2015-10-19 00:17:29,16.0908583333333,108.236458333333,17063,16.090042,108.23799932,16.09111712,108.23679972
100,0,2015-10-19 00:18:29,16.0908633333333,108.236455,17063,16.090042,108.23799932,16.09111712,108.23679972
100,0,2015-10-19 00:19:29,16.090865,108.236456666667,17063,16.090042,108.23799932,16.09111712,108.23679972
100,0,2015-10-19 00:20:29,16.0908733333333,108.236453333333,17063,16.090042,108.23799932,16.09111712,108.23679972
100,0,2015-10-19 00:21:29,16.0908683333333,108.236451666667,17063,16.090042,108.23799932,16.09111712,108.23679972
100,0,2015-10-19 00:22:29,16.0908616666667,108.236455,17063,16.090042,108.23799932,16.09111712,108.23679972
100,0,2015-10-19 00:23:29,16.0908616666667,108.236458333333,17063,16.090042,108.23799932,16.09111712,108.23679972
100,0,2015-10-19 00:24:29,16.09086,108.236458333333,17063,16.090042,108.23799932,16.09111712,108.23679972
100,0,2015-10-19 00:25:29,16.0908616666667,108.236456666667,17063,16.090042,108.23799932,16.09111712,108.23679972
100,0,2015-10-19 00:26:29,16.09086,108.236453333333,17063,16.090042,108.23799932,16.09111712,108.23679972
100,0,2015-10-19 00:27:29,16.0908566666667,108.236451666667,17063,16.090042,108.23799932,16.09111712,108.23679972
100,0,2015-10-19 00:28:29,16.090855,108.236451666667,17063,16.090042,108.23799932,16.09111712,108.23679972
100,0,2015-10-19 00:29:29,16.0908533333333,108.23645,17063,16.090042,108.23799932,16.09111712,108.23679972
100,0,2015-10-19 00:30:29,16.090855,108.236451666667,17063,16.090042,108.23799932,16.09111712,108.23679972
100,0,2015-10-19 00:31:29,16.0908466666667,108.236451666667,17063,16.090042,108.23799932,16.09111712,108.23679972
100,0,2015-10-19 00:32:29,16.0908366666667,108.236453333333,17063,16.090042,108.23799932,16.09111712,108.23679972
